,chrom,start,end,expHops,bgHops,norm_bgHops,pValue,negLog10pValue,rejected,corrected_pValue,negLog10corrected,,Nearby gene,
16163,chr20,42479162,42526906,20,30,23.24055793,0.777110782,0.109517066,FALSE,1,0,,,
16166,chr20,42644823,43333641,44,74,55.86004289,0.955235069,0.019889742,FALSE,1,0,,,
16176,chr20,44210105,44297860,14,22,17.30974248,0.818783697,0.086830813,FALSE,1,0,,,
16182,chr20,44497962,44552839,15,22,17.30974248,0.743251085,0.128864448,FALSE,1,0,,,
16185,chr20,44595973,44692447,21,33,25.46461372,0.837516824,0.07700646,FALSE,1,0,,,
16187,chr20,44695522,44712381,7,12,9.896223171,0.863177899,0.063899688,FALSE,1,0,,,
16190,chr20,44728651,44728921,11,26,20.2751502,0.990682981,0.004065298,FALSE,1,0,,,
16194,chr20,45345328,45362952,29,46,35.10218882,0.869307775,0.060826436,FALSE,1,0,,,
16200,chr20,45973388,45986284,9,26,20.2751502,0.998244589,0.000763035,FALSE,1,0,,,
16214,chr20,47176257,47191061,36,56,42.51570813,0.860237436,0.065381661,FALSE,1,0,,,
16219,chr20,47195953,47195970,12,20,15.82703862,0.864194884,0.063388309,FALSE,1,0,,,
16221,chr20,47196895,47199687,9,17,13.60298283,0.924787428,0.033958083,FALSE,1,0,,,
16224,chr20,47251695,47271996,16,26,20.2751502,0.857213958,0.066910766,FALSE,1,0,,,
16227,chr20,47275191,47313943,91,129,96.63439909,0.730277602,0.136512019,FALSE,1,0,,,
16236,chr20,47355542,47358218,24,62,46.96381972,0.999916975,3.61E-05,FALSE,1,0,,,
16237,chr20,47358381,47360398,46,84,63.2735622,0.990135297,0.004305457,FALSE,1,0,,,
16251,chr20,47429424,47431912,9,14,11.37892703,0.799932588,0.09694661,FALSE,1,0,,,
16254,chr20,47436027,47438102,12,22,17.30974248,0.925754085,0.033504363,FALSE,1,0,,,
16255,chr20,47438151,47438298,19,32,24.72326179,0.898879739,0.046298409,FALSE,1,0,,,
16265,chr20,47489022,47491280,7,17,13.60298283,0.98190002,0.007932731,FALSE,1,0,,,
16270,chr20,47500517,47502549,37,56,42.51570813,0.821071688,0.085618923,FALSE,1,0,,,
16271,chr20,47502765,47503174,56,101,75.87654502,0.992607878,0.003222282,FALSE,1,0,,,
16272,chr20,47503356,47504387,40,87,65.49761799,0.999717722,0.000122609,FALSE,1,0,,,
16273,chr20,47504454,47506365,21,48,36.58489268,0.99795935,0.000887148,FALSE,1,0,,,
16276,chr20,47508679,47516921,48,81,61.0495064,0.962690356,0.016513379,FALSE,1,0,,,
16277,chr20,47518736,47522894,3,9,7.672167378,0.982258841,0.007774054,FALSE,1,0,,,
16281,chr20,47527674,47528272,29,47,35.84354075,0.893160022,0.049070724,FALSE,1,0,,,
16282,chr20,47528295,47529831,8,20,15.82703862,0.988911581,0.004842537,FALSE,1,0,,,
16285,chr20,47530799,47538401,11,41,31.39542917,0.999991445,3.72E-06,FALSE,1,0,,,
16286,chr20,47538504,47551709,105,172,128.5125321,0.985172769,0.006487601,FALSE,1,0,,,
16294,chr20,47599970,47606565,29,61,46.22246779,0.997289879,0.001178589,FALSE,1,0,,,
16300,chr20,47667720,47695032,16,27,21.01650213,0.889575802,0.050817039,FALSE,1,0,,,
16305,chr20,47762101,47777352,4,14,11.37892703,0.99631055,0.001605271,FALSE,1,0,,,
16307,chr20,47789587,47790390,36,60,45.48111586,0.934985153,0.029195285,FALSE,1,0,,,
16316,chr20,47877477,47901751,16,53,40.29165234,0.999995466,1.97E-06,FALSE,1,0,,,
16323,chr20,47928480,47949848,35,52,39.55030041,0.786380682,0.104367164,FALSE,1,0,,,
16328,chr20,47988853,47991891,31,54,41.03300427,0.95506505,0.019967047,FALSE,1,0,,,
16330,chr20,47992931,48021005,50,72,54.37733903,0.74172823,0.129755191,FALSE,1,0,,,
16338,chr20,48066094,48075437,26,50,38.06759655,0.983786341,0.007099211,FALSE,1,0,,,
16346,chr20,48103768,48145745,43,83,62.53221027,0.99618633,0.001659422,FALSE,1,0,,,
16368,chr20,48485348,48529824,25,37,28.43002144,0.765137295,0.116260629,FALSE,1,0,,,
16378,chr20,48806595,48821646,47,68,51.4119313,0.749438073,0.125264248,FALSE,1,0,,,
16380,chr20,48822099,48824215,9,16,12.86163089,0.893744112,0.048786806,FALSE,1,0,,,
16382,chr20,48824921,48826563,19,31,23.98190986,0.870975162,0.05999423,FALSE,1,0,,,
16385,chr20,48842206,48858787,28,46,35.10218882,0.904023785,0.043820143,FALSE,1,0,,,
16393,chr20,49140553,49186872,14,36,27.68866951,0.9984691,0.000665371,FALSE,1,0,,,
16400,chr20,49776505,49811035,12,21,16.56839055,0.898779845,0.046346675,FALSE,1,0,,,
16409,chr20,49895965,49916182,7,14,11.37892703,0.935674253,0.028875321,FALSE,1,0,,,
16414,chr20,49942256,49961540,5,7,6.189463516,0.739503656,0.131059675,FALSE,1,0,,,
16422,chr20,50192298,50192490,25,42,32.1367811,0.915547361,0.038319185,FALSE,1,0,,,
16426,chr20,50335009,50354615,7,14,11.37892703,0.935674253,0.028875321,FALSE,1,0,,,
16432,chr20,50413639,50414653,4,17,13.60298283,0.999348649,0.00028297,FALSE,1,0,,,
16445,chr20,50709135,50709752,37,60,45.48111586,0.912119311,0.03994835,FALSE,1,0,,,
16446,chr20,50709795,50718340,30,56,42.51570813,0.981535565,0.00809396,FALSE,1,0,,,
16454,chr20,50728431,50732264,30,57,43.25706006,0.985863833,0.006183065,FALSE,1,0,,,
16457,chr20,50734230,50735350,4,12,9.896223171,0.988849526,0.00486979,FALSE,1,0,,,
16459,chr20,50737828,50740758,13,36,27.68866951,0.999321435,0.000294797,FALSE,1,0,,,
16468,chr20,50747795,50756273,63,110,82.5487124,0.988908667,0.004843817,FALSE,1,0,,,
16476,chr20,50766619,50771584,20,32,24.72326179,0.854545547,0.068264784,FALSE,1,0,,,
16478,chr20,50772496,50789614,94,138,103.3065665,0.832488899,0.079621549,FALSE,1,0,,,
16480,chr20,50791793,50793486,15,24,18.79244634,0.83929909,0.076083248,FALSE,1,0,,,
16491,chr20,50981811,51117523,43,77,58.08409868,0.983217515,0.007350394,FALSE,1,0,,,
16496,chr20,51226147,51300359,28,46,35.10218882,0.904023785,0.043820143,FALSE,1,0,,,
16511,chr20,51703993,51734635,50,86,64.75626606,0.974830052,0.011071091,FALSE,1,0,,,
16516,chr20,51766546,51796367,24,40,30.65407724,0.905989691,0.042876744,FALSE,1,0,,,
16517,chr20,51796712,51803108,19,41,31.39542917,0.993089533,0.003011595,FALSE,1,0,,,
16521,chr20,51833581,51838040,6,10,8.413519309,0.843779809,0.073770871,FALSE,1,0,,,
16525,chr20,51862382,51871890,3,10,8.413519309,0.99005963,0.004338647,FALSE,1,0,,,
16534,chr20,51962285,51964697,22,34,26.20596565,0.819977821,0.086197894,FALSE,1,0,,,
16540,chr20,51985557,52000840,15,23,18.05109441,0.795249295,0.099496707,FALSE,1,0,,,
16542,chr20,52003535,52014886,11,17,13.60298283,0.796492105,0.098818525,FALSE,1,0,,,
16545,chr20,52383060,53020968,74,137,102.5652145,0.998681651,0.000572929,FALSE,1,0,,,
16548,chr20,53084307,53313351,59,109,81.80736047,0.996502903,0.001521432,FALSE,1,0,,,
16551,chr20,53336147,53346160,3,26,20.2751502,0.999999645,1.54E-07,FALSE,1,0,,,
16554,chr20,53360821,53468418,31,76,57.34274675,0.999945847,2.35E-05,FALSE,1,0,,,
16555,chr20,53470877,53515727,70,100,75.13519309,0.738585992,0.131598934,FALSE,1,0,,,
16558,chr20,53564239,53570796,28,58,43.99841199,0.995933977,0.001769451,FALSE,1,0,,,
16559,chr20,53571362,53578230,5,25,19.53379827,0.999975294,1.07E-05,FALSE,1,0,,,
16560,chr20,53578451,53584218,37,70,52.89463516,0.990974236,0.003937637,FALSE,1,0,,,
16564,chr20,53588385,53592038,88,219,163.3560729,1,1.72E-11,FALSE,1,0,,,
16568,chr20,53595749,53597970,37,56,42.51570813,0.821071688,0.085618923,FALSE,1,0,,,
16571,chr20,53610057,53613999,63,130,97.37575102,0.999917299,3.59E-05,FALSE,1,0,,,
16575,chr20,53622797,53623827,39,63,47.70517165,0.912198842,0.039910483,FALSE,1,0,,,
16577,chr20,53624485,53625237,6,14,11.37892703,0.970146545,0.013162659,FALSE,1,0,,,
16578,chr20,53625261,53626139,32,52,39.55030041,0.903211467,0.044210557,FALSE,1,0,,,
16579,chr20,53626370,53639560,39,59,44.73976392,0.823893955,0.084128684,FALSE,1,0,,,
16581,chr20,53639910,53642041,15,22,17.30974248,0.743251085,0.128864448,FALSE,1,0,,,
16584,chr20,53643240,53650292,21,34,26.20596565,0.869746181,0.060607469,FALSE,1,0,,,
16586,chr20,53652321,53653025,43,73,55.11869096,0.959781712,0.01782753,FALSE,1,0,,,
16587,chr20,53653062,53653066,13,21,16.56839055,0.841833439,0.074773827,FALSE,1,0,,,
16588,chr20,53653101,53654971,52,79,59.56680254,0.852695936,0.069205807,FALSE,1,0,,,
16590,chr20,53655493,53656648,66,107,80.32465661,0.954494108,0.020226748,FALSE,1,0,,,
16591,chr20,53656669,53656911,62,91,68.46302571,0.798393278,0.097783128,FALSE,1,0,,,
16593,chr20,53658610,53660577,20,40,30.65407724,0.983318811,0.007305653,FALSE,1,0,,,
16597,chr20,53664194,53672245,35,54,41.03300427,0.84662207,0.072310414,FALSE,1,0,,,
16601,chr20,53685454,53691105,80,116,86.99682399,0.787441371,0.103781772,FALSE,1,0,,,
16603,chr20,53692115,53707343,66,116,86.99682399,0.991628217,0.003651124,FALSE,1,0,,,
16604,chr20,53707716,53708651,46,67,50.67057937,0.762816841,0.117579727,FALSE,1,0,,,
16609,chr20,53728661,53730652,6,12,9.896223171,0.928884541,0.032038265,FALSE,1,0,,,
16611,chr20,53730957,53734135,13,23,18.05109441,0.910194221,0.040865926,FALSE,1,0,,,
16613,chr20,53737023,53738009,9,18,14.34433476,0.947680741,0.023337945,FALSE,1,0,,,
16617,chr20,53748499,53750498,25,62,46.96381972,0.999831175,7.33E-05,FALSE,1,0,,,
16618,chr20,53750814,53752226,48,77,58.08409868,0.921002801,0.035739049,FALSE,1,0,,,
16620,chr20,53752631,53756339,72,128,95.89304716,0.995226457,0.002078087,FALSE,1,0,,,
16621,chr20,53756343,53756347,11,16,12.86163089,0.736246771,0.132976597,FALSE,1,0,,,
16623,chr20,53763955,53764463,42,64,48.44652358,0.841050582,0.075177884,FALSE,1,0,,,
16624,chr20,53764613,53768886,29,52,39.55030041,0.965789383,0.015117573,FALSE,1,0,,,
16627,chr20,53769341,53771472,18,37,28.43002144,0.985160132,0.006493172,FALSE,1,0,,,
16631,chr20,53774749,53784936,90,141,105.5306223,0.943635399,0.025195776,FALSE,1,0,,,
16635,chr20,53787885,53788221,52,92,69.20437764,0.986420068,0.005938101,FALSE,1,0,,,
16636,chr20,53788242,53799762,152,228,170.0282403,0.924349581,0.034163751,FALSE,1,0,,,
16640,chr20,53806512,53827408,88,142,106.2719742,0.968715614,0.0138037,FALSE,1,0,,,
16644,chr20,53831748,53833583,13,21,16.56839055,0.841833439,0.074773827,FALSE,1,0,,,
16647,chr20,53846284,53848296,44,69,52.15328323,0.886871549,0.052139277,FALSE,1,0,,,
16650,chr20,53855030,53863068,88,135,101.0825107,0.914038331,0.039035591,FALSE,1,0,,,
16651,chr20,53863078,53863976,35,54,41.03300427,0.84662207,0.072310414,FALSE,1,0,,,
16653,chr20,53864018,53867354,125,211,157.4252574,0.996644689,0.001459643,FALSE,1,0,,,
16654,chr20,53867375,53867411,20,34,26.20596565,0.909627771,0.041136289,FALSE,1,0,,,
16655,chr20,53867445,53869775,12,37,28.43002144,0.999825182,7.59E-05,FALSE,1,0,,,
16657,chr20,53870162,53875145,99,156,116.6509012,0.956492484,0.019318438,FALSE,1,0,,,
16658,chr20,53875175,53883057,20,52,39.55030041,0.999775025,9.77E-05,FALSE,1,0,,,
16666,chr20,53906902,53914825,26,44,33.61948496,0.924083762,0.034288661,FALSE,1,0,,,
16672,chr20,53939978,53943567,16,39,29.91272531,0.997960925,0.000886463,FALSE,1,0,,,
16673,chr20,53943632,53944204,30,54,41.03300427,0.969188216,0.013591875,FALSE,1,0,,,
16674,chr20,53945246,53949995,10,17,13.60298283,0.870431873,0.060265215,FALSE,1,0,,,
16676,chr20,53952503,53982987,167,244,181.8898711,0.873948795,0.058514012,FALSE,1,0,,,
16678,chr20,53983353,53992392,24,39,29.91272531,0.882349647,0.054359284,FALSE,1,0,,,
16681,chr20,54027564,54061739,73,156,116.6509012,0.999994095,2.56E-06,FALSE,1,0,,,
16686,chr20,54071789,54081901,49,76,57.34274675,0.880441261,0.055299613,FALSE,1,0,,,
16706,chr20,54154506,54174595,41,64,48.44652358,0.875035058,0.057974547,FALSE,1,0,,,
16712,chr20,54210258,54228331,35,70,52.89463516,0.996294083,0.001612449,FALSE,1,0,,,
16714,chr20,54230034,54242912,9,23,18.05109441,0.993153681,0.002983543,FALSE,1,0,,,
16715,chr20,54244254,54249963,22,32,24.72326179,0.735220264,0.133582531,FALSE,1,0,,,
16722,chr20,54269650,54279285,33,52,39.55030041,0.870691942,0.060135475,FALSE,1,0,,,
16723,chr20,54279425,54332159,52,131,98.11710295,0.999999878,5.29E-08,FALSE,1,0,,,
16732,chr20,54393265,54646952,75,247,184.1139269,1,0,FALSE,1,0,,,
16734,chr20,54649899,54689992,50,86,64.75626606,0.974830052,0.011071091,FALSE,1,0,,,
16735,chr20,54691276,54940476,66,207,154.4598497,1,1.45E-16,FALSE,1,0,,,
16736,chr20,54983786,55460848,21,71,53.6359871,0.999999873,5.53E-08,FALSE,1,0,,,
16738,chr20,55498096,55576973,8,14,11.37892703,0.879637439,0.055696294,FALSE,1,0,,,
16740,chr20,55585287,56179459,24,73,55.11869096,0.999999158,3.66E-07,FALSE,1,0,,,
16743,chr20,56468102,56468211,5,7,6.189463516,0.739503656,0.131059675,FALSE,1,0,,,
16744,chr20,56468257,56564064,36,66,49.92922744,0.983397548,0.007270879,FALSE,1,0,,,
16747,chr20,56592230,56592798,27,44,33.61948496,0.89353514,0.048888363,FALSE,1,0,,,
16751,chr20,56622266,56733651,71,116,86.99682399,0.964929708,0.015504322,FALSE,1,0,,,
16767,chr20,56937628,56941610,7,12,9.896223171,0.863177899,0.063899688,FALSE,1,0,,,
16775,chr20,57073545,57103503,7,17,13.60298283,0.98190002,0.007932731,FALSE,1,0,,,
16783,chr20,57151372,57158194,14,24,18.79244634,0.893486995,0.048911764,FALSE,1,0,,,
16785,chr20,57160934,57186130,45,86,64.75626606,0.995942271,0.001765834,FALSE,1,0,,,
16794,chr20,57253263,57262332,70,129,96.63439909,0.998071071,0.000838532,FALSE,1,0,,,
16799,chr20,57279212,57306646,15,28,21.75785407,0.947269181,0.023526592,FALSE,1,0,,,
16802,chr20,57382031,57383423,13,22,17.30974248,0.879873951,0.05557954,FALSE,1,0,,,
16832,chr20,58413406,58652025,97,163,121.8403647,0.991043332,0.003907356,FALSE,1,0,,,
16834,chr20,58653703,58892915,99,205,152.9771458,0.999998701,5.64E-07,FALSE,1,0,,,
16840,chr20,59033202,59140240,72,103,77.35924888,0.74396852,0.128445441,FALSE,1,0,,,
16848,chr20,59852284,59921022,64,120,89.96223171,0.998295679,0.000740809,FALSE,1,0,,,
16849,chr20,59921971,59925904,24,36,27.68866951,0.783708318,0.105845544,FALSE,1,0,,,
16851,chr20,59926577,59959187,85,164,122.5817167,0.999858121,6.16E-05,FALSE,1,0,,,
16852,chr20,59960543,59986251,19,45,34.36083689,0.998344402,0.000719613,FALSE,1,0,,,
16856,chr20,59989194,60061031,72,133,99.59980681,0.998405572,0.000693004,FALSE,1,0,,,
16858,chr20,60063364,60063757,39,76,57.34274675,0.995655589,0.001890864,FALSE,1,0,,,
16859,chr20,60064205,60078253,24,122,91.44493557,1,0,FALSE,1,0,,,
16861,chr20,60078690,60137280,52,94,70.68708151,0.991303038,0.003793563,FALSE,1,0,,,
16862,chr20,60137797,60142355,20,57,43.25706006,0.999971641,1.23E-05,FALSE,1,0,,,
16863,chr20,60142635,60271579,85,171,127.7711802,0.999976111,1.04E-05,FALSE,1,0,,,
16868,chr20,60368220,61178599,53,164,122.5817167,1,2.13E-13,FALSE,1,0,,,
16874,chr20,61450172,61652582,29,44,33.61948496,0.80982483,0.091608911,FALSE,1,0,,,
16894,chr20,63019388,63087292,12,33,25.46461372,0.998923172,0.000467912,FALSE,1,0,,,
16897,chr20,63208700,63506899,18,37,28.43002144,0.985160132,0.006493172,FALSE,1,0,,,
16901,chr20,63924553,64227596,21,51,38.80894848,0.99932021,0.000295329,FALSE,1,0,,,
16906,chr20_KI270870v1_alt,20442,136187,12,23,18.05109441,0.946353086,0.023946797,FALSE,1,0,,,
16913,chr21,8867417,8988217,8,16,12.86163089,0.941951377,0.025971515,FALSE,1,0,,,
16915,chr21,9000980,9130003,31,59,44.73976392,0.987244215,0.005575403,FALSE,1,0,,,
16916,chr21,9153199,9861375,6,164,122.5817167,1,0,FALSE,1,0,,,
16917,chr21,9881454,10086554,40,151,112.9441416,1,3.38E-16,FALSE,1,0,,,
16919,chr21,10092994,10523684,5,178,132.9606437,1,0,FALSE,1,0,,,
16920,chr21,10525164,10637987,23,39,29.91272531,0.917124206,0.037571844,FALSE,1,0,,,
16921,chr21,10650233,12997813,3,14,11.37892703,0.999118229,0.000383117,FALSE,1,0,,,
16922,chr21,13001831,13042481,24,38,29.17137338,0.854299158,0.068390022,FALSE,1,0,,,
16923,chr21,13052618,13618412,94,180,134.4433476,0.999901424,4.28E-05,FALSE,1,0,,,
16925,chr21,13625907,13854571,46,87,65.49761799,0.995259362,0.002063729,FALSE,1,0,,,
16928,chr21,13970191,14263140,70,125,93.66899137,0.995339735,0.002028658,FALSE,1,0,,,
16933,chr21,14863036,14877635,41,59,44.73976392,0.732004976,0.135485967,FALSE,1,0,,,
16936,chr21,14880905,14923377,12,26,20.2751502,0.981349078,0.008176481,FALSE,1,0,,,
16942,chr21,15007607,15053207,40,93,69.94572958,0.999960387,1.72E-05,FALSE,1,0,,,
16943,chr21,15054280,15066627,53,117,87.73817592,0.999974324,1.12E-05,FALSE,1,0,,,
16948,chr21,15165162,15173004,16,40,30.65407724,0.99862474,0.000597679,FALSE,1,0,,,
16950,chr21,15173562,15190359,7,33,25.46461372,0.999995737,1.85E-06,FALSE,1,0,,,
16952,chr21,15193124,15198582,10,32,24.72326179,0.999734331,0.000115394,FALSE,1,0,,,
16953,chr21,15198897,15200965,31,57,43.25706006,0.978420844,0.009474304,FALSE,1,0,,,
16954,chr21,15201031,15203725,8,46,35.10218882,0.999999991,3.99E-09,FALSE,1,0,,,
16956,chr21,15203853,15209919,27,45,34.36083689,0.914340496,0.038892045,FALSE,1,0,,,
16960,chr21,15293758,15342207,24,49,37.32624462,0.991818333,0.003567869,FALSE,1,0,,,
16964,chr21,15372258,15585085,103,196,146.3049785,0.999931869,2.96E-05,FALSE,1,0,,,
16968,chr21,15629385,15672400,17,36,27.68866951,0.988286804,0.005117004,FALSE,1,0,,,
16972,chr21,15734387,16075144,115,175,130.7365879,0.924518995,0.034084162,FALSE,1,0,,,
16974,chr21,16082868,16419086,67,193,144.0809227,1,1.14E-13,FALSE,1,0,,,
16975,chr21,16419162,16420050,15,25,19.53379827,0.875778471,0.057605735,FALSE,1,0,,,
16976,chr21,16420148,16420773,33,68,51.4119313,0.997489224,0.001091788,FALSE,1,0,,,
16977,chr21,16420792,16423994,38,157,117.3922532,1,0,FALSE,1,0,,,
16978,chr21,16424064,16433654,36,89,66.98032185,0.999987037,5.63E-06,FALSE,1,0,,,
16979,chr21,16434413,16625502,86,171,127.7711802,0.999963326,1.59E-05,FALSE,1,0,,,
16980,chr21,16639021,16918729,33,65,49.18787551,0.993999617,0.002613783,FALSE,1,0,,,
16991,chr21,17909339,18566253,62,129,96.63439909,0.999931611,2.97E-05,FALSE,1,0,,,
16994,chr21,18569526,18714638,33,55,41.7743562,0.928769468,0.03209207,FALSE,1,0,,,
16998,chr21,18772954,18990624,63,90,67.72167378,0.733156388,0.134803377,FALSE,1,0,,,
16999,chr21,18993157,19319269,40,106,79.58330468,0.999999651,1.52E-07,FALSE,1,0,,,
17000,chr21,19331178,19527538,78,133,99.59980681,0.988918128,0.004839662,FALSE,1,0,,,
17002,chr21,19528222,19620843,91,228,170.0282403,1,4.92E-12,FALSE,1,0,,,
17005,chr21,19623871,19767591,66,124,92.92763943,0.998593962,0.000611064,FALSE,1,0,,,
17007,chr21,19768281,19838395,42,73,55.11869096,0.970979494,0.012789942,FALSE,1,0,,,
17008,chr21,19838805,19921565,12,45,34.36083689,0.999996591,1.48E-06,FALSE,1,0,,,
17010,chr21,19922363,20993654,206,430,319.7813303,1,1.81E-12,FALSE,1,0,,,
17011,chr21,20996570,21006657,24,91,68.46302571,1,7.60E-11,FALSE,1,0,,,
17013,chr21,21009201,21025969,17,47,35.84354075,0.999832063,7.29E-05,FALSE,1,0,,,
17015,chr21,21031690,21053937,32,71,53.6359871,0.999428223,0.000248391,FALSE,1,0,,,
17016,chr21,21054325,21063024,39,166,124.0644205,1,0,FALSE,1,0,,,
17018,chr21,21064720,21065969,12,27,21.01650213,0.987204605,0.005592827,FALSE,1,0,,,
17019,chr21,21066755,21141572,82,237,176.7004076,1,2.41E-16,FALSE,1,0,,,
17020,chr21,21144769,21232069,46,125,93.66899137,0.999999983,7.56E-09,FALSE,1,0,,,
17021,chr21,21232433,21238603,46,160,119.6163089,1,2.07E-15,FALSE,1,0,,,
17022,chr21,21238861,21239828,46,96,72.16978537,0.99959505,0.000175903,FALSE,1,0,,,
17023,chr21,21240005,21247941,27,102,76.61789695,1,8.43E-12,FALSE,1,0,,,
17025,chr21,21248063,21255335,4,25,19.53379827,0.999995225,2.07E-06,FALSE,1,0,,,
17027,chr21,21255995,21266141,4,11,9.15487124,0.980979524,0.008340057,FALSE,1,0,,,
17028,chr21,21267356,21270916,21,46,35.10218882,0.995900563,0.001784022,FALSE,1,0,,,
17029,chr21,21271455,21333061,51,132,98.85845488,0.999999957,1.86E-08,FALSE,1,0,,,
17030,chr21,21334500,21340880,27,74,55.86004289,0.999993392,2.87E-06,FALSE,1,0,,,
17031,chr21,21342118,21373921,23,96,72.16978537,1,1.92E-12,FALSE,1,0,,,
17032,chr21,21376333,21379849,17,68,51.4119313,0.999999992,3.33E-09,FALSE,1,0,,,
17033,chr21,21380895,21441663,22,54,41.03300427,0.999563949,0.000189416,FALSE,1,0,,,
17037,chr21,21509394,21574996,11,21,16.56839055,0.94002446,0.026860846,FALSE,1,0,,,
17039,chr21,21613160,21662825,9,22,17.30974248,0.9894498,0.004606235,FALSE,1,0,,,
17040,chr21,21663810,21690329,36,52,39.55030041,0.735149702,0.133624214,FALSE,1,0,,,
17041,chr21,21691508,21897349,70,127,95.15169523,0.996979477,0.001313782,FALSE,1,0,,,
17046,chr21,21967663,22106534,35,59,44.73976392,0.941747232,0.026065648,FALSE,1,0,,,
17057,chr21,22563707,22724232,37,93,69.94572958,0.999994169,2.53E-06,FALSE,1,0,,,
17061,chr21,22782663,22851575,12,30,23.24055793,0.996126642,0.001685444,FALSE,1,0,,,
17063,chr21,23041861,23131585,13,26,20.2751502,0.965578553,0.015212389,FALSE,1,0,,,
17065,chr21,23162656,24101361,110,182,135.9260514,0.99014802,0.004299877,FALSE,1,0,,,
17066,chr21,24113490,25457115,63,133,99.59980681,0.999964929,1.52E-05,FALSE,1,0,,,
17067,chr21,25457433,25457835,10,16,12.86163089,0.824852552,0.083623677,FALSE,1,0,,,
17078,chr21,26023072,26095940,11,17,13.60298283,0.796492105,0.098818525,FALSE,1,0,,,
17080,chr21,26188675,26388673,21,50,38.06759655,0.999012743,0.000428972,FALSE,1,0,,,
17084,chr21,26593100,26813323,21,50,38.06759655,0.999012743,0.000428972,FALSE,1,0,,,
17086,chr21,26854514,28068171,57,141,105.5306223,0.999999912,3.83E-08,FALSE,1,0,,,
17088,chr21,28069812,28564546,56,104,78.10060082,0.996303026,0.00160855,FALSE,1,0,,,
17089,chr21,28564568,28564572,9,15,12.12027896,0.852696374,0.069205584,FALSE,1,0,,,
17090,chr21,28564598,28832022,72,114,85.51412013,0.93838887,0.027617152,FALSE,1,0,,,
17096,chr21,29018623,29098782,18,46,35.10218882,0.999445482,0.000240891,FALSE,1,0,,,
17102,chr21,29382228,29396189,36,65,49.18787551,0.978798653,0.009306637,FALSE,1,0,,,
17104,chr21,29525314,30225300,40,61,46.22246779,0.838694951,0.076395971,FALSE,1,0,,,
17106,chr21,30228091,31261117,67,119,89.22087978,0.993819282,0.002692581,FALSE,1,0,,,
